#Time Flux
-7.719701764521568066e+01 1.957031250000000000e+00
-7.688706612879411750e+01 3.734375000000000000e+00
-7.655874368389800111e+01 -2.652343750000000000e+00
-7.626997165025744607e+01 5.308593750000000000e+00
-7.596213813748795474e+01 -8.671875000000000000e-01
-7.565154319276496153e+01 -1.914062500000000000e+00
-7.533750482941803739e+01 4.062500000000000000e+00
-7.502622543886195672e+01 4.121093750000000000e+00
-7.471972170312824346e+01 2.125000000000000000e+00
-7.441321816511867837e+01 4.378906250000000000e+00
-7.410269870723891472e+01 1.203125000000000000e+00
-7.379619784556302875e+01 -3.453125000000000000e+00
-7.349105192723794744e+01 -6.914062500000000000e-01
-7.318143139025096389e+01 -1.007812500000000000e+00
-7.286155139547133786e+01 -1.281250000000000000e+00
-7.255376256467229723e+01 -2.523437500000000000e+00
-7.224462481739823261e+01 4.578125000000000000e+00
-7.193676074618156235e+01 3.601562500000000000e+00
-7.163026036728001600e+01 -5.125000000000000000e+00
-7.133580741264449898e+01 -9.187500000000000000e+00
-7.101214920251391050e+01 -2.199218750000000000e+00
-7.069894220806571639e+01 -9.121093750000000000e+00
-7.038903052136390670e+01 -5.070312500000000000e+00
-7.008251992108068862e+01 -7.296875000000000000e+00
-6.977082568060609447e+01 -6.609375000000000000e+00
-6.946432548122425032e+01 2.898437500000000000e+00
-6.915595511101173543e+01 -6.789062500000000000e+00
-6.884613288286368515e+01 1.269531250000000000e+00
-6.853291889054497688e+01 5.289062500000000000e+00
-6.822302289598826519e+01 6.648437500000000000e+00
-6.791395258115068145e+01 3.433593750000000000e+00
-6.760744761624215471e+01 8.699218750000000000e+00
-6.729313925805786312e+01 1.180859375000000000e+01
-6.698662714434635745e+01 6.281250000000000000e+00
-6.668011520365712386e+01 1.377343750000000000e+01
-6.636689642425307056e+01 2.929687500000000000e+00
-6.605701723873005449e+01 -1.250000000000000000e-01
-6.574798489606388330e+01 6.050781250000000000e+00
-6.543896323461262909e+01 6.359375000000000000e+00
-6.513046966138836069e+01 -7.921875000000000000e+00
-6.482396013538573243e+01 2.265625000000000000e+00
-6.452196654674031606e+01 9.140625000000000000e-01
-6.420758394207246056e+01 1.757812500000000000e+00
-6.389101400337619907e+01 -6.406250000000000000e-01
-6.358201963380912503e+01 5.007812500000000000e+00
-6.326761294546327008e+01 6.207031250000000000e+00
-6.296653710860005049e+01 1.221093750000000000e+01
-6.265899856738508333e+01 1.025781250000000000e+01
-6.235144902910587916e+01 2.765625000000000000e+00
-6.203818776007392444e+01 2.695312500000000000e+00
-6.172256073595696080e+01 -2.613281250000000000e+00
-6.141605670266204697e+01 -7.546875000000000000e+00
-6.111199420614082101e+01 -7.882812500000000000e+00
-6.080061280597760742e+01 -2.898437500000000000e+00
-6.049654489520895595e+01 -3.312500000000000000e+00
-6.018544503379280286e+01 -3.203125000000000000e+00
-5.986883607752287162e+01 3.078125000000000000e+00
-5.955901420256066103e+01 3.460937500000000000e+00
-5.925150299944311882e+01 -5.488281250000000000e+00
-5.894499916004156148e+01 -1.570312500000000000e+00
-5.863750361437371339e+01 8.750000000000000000e-01
-5.832707093388273734e+01 3.410156250000000000e+00
-5.801943853979946653e+01 1.765625000000000000e+00
-5.770951921906112148e+01 -7.570312500000000000e+00
-5.739204652559078568e+01 2.886718750000000000e+00
-5.708554266459054816e+01 -2.859375000000000000e+00
-5.677903889986578179e+01 -7.675781250000000000e+00
-5.646306103639676621e+01 2.335937500000000000e+00
-5.616227388347647320e+01 -6.640625000000000000e-01
-5.585952733445105878e+01 -1.957031250000000000e+00
-5.554697285929478312e+01 2.468750000000000000e+00
-5.522258803675941863e+01 -3.226562500000000000e+00
-5.491864884906783573e+01 5.351562500000000000e+00
-5.461307841012262543e+01 7.539062500000000000e-01
-5.430565008231599222e+01 1.789062500000000000e+00
-5.401214443381775254e+01 -6.273437500000000000e+00
-5.368866628355647208e+01 -7.625000000000000000e+00
-5.338096156648725810e+01 -2.843750000000000000e+00
-5.305782529415586168e+01 3.722656250000000000e+00
-5.275776469008604863e+01 3.539062500000000000e+00
-5.244711768789807138e+01 3.191406250000000000e+00
-5.213971903354206461e+01 6.265625000000000000e+00
-5.182449864748218715e+01 6.562500000000000000e+00
-5.152145940142554537e+01 7.320312500000000000e+00
-5.120155123797974284e+01 7.460937500000000000e+00
-5.087782886582834863e+01 -3.363281250000000000e+00
-5.058400041064919606e+01 8.906250000000000000e-01
-5.027889451569711809e+01 3.652343750000000000e+00
-4.996973701619174335e+01 -5.507812500000000000e-01
-4.966323282896303226e+01 8.406250000000000000e+00
-4.935672854430197276e+01 6.875000000000000000e+00
-4.904893224938905405e+01 2.984375000000000000e+00
-4.873225138908645704e+01 -3.234375000000000000e+00
-4.842254973680917374e+01 3.257812500000000000e+00
-4.811519578931279284e+01 -3.707031250000000000e+00
-4.780647248617236755e+01 -7.804687500000000000e+00
-4.749860016650086436e+01 -5.945312500000000000e+00
-4.719076530598943009e+01 -2.628906250000000000e+00
-4.686958012678894647e+01 -4.273437500000000000e+00
-4.656224244764257492e+01 -8.437500000000000000e-01
-4.625573845649000759e+01 -2.507812500000000000e+00
-4.594840957124063152e+01 3.484375000000000000e+00
-4.564054908774045316e+01 2.554687500000000000e+00
-4.533269347470809407e+01 -7.812500000000000000e-03
-4.502480234872894016e+01 4.730468750000000000e+00
-4.471689508252211454e+01 7.820312500000000000e+00
-4.440023328691648885e+01 -1.796875000000000000e-01
-4.409058524639056031e+01 -8.617187500000000000e+00
-4.379034618628065800e+01 -1.193750000000000000e+01
-4.347184763970255972e+01 -3.769531250000000000e+00
-4.318433294925534938e+01 -9.109375000000000000e+00
-4.286162753991442287e+01 -3.394531250000000000e+00
-4.255233510733125968e+01 -4.441406250000000000e+00
-4.222952571328016802e+01 -3.828125000000000000e+00
-4.192460702915502679e+01 -1.804687500000000000e+00
-4.161519919397682088e+01 -4.867187500000000000e+00
-4.131002012112833199e+01 -5.906250000000000000e+00
-4.100298693692371899e+01 -6.300781250000000000e+00
-4.069287641393350441e+01 -1.044140625000000000e+01
-4.038485032910148220e+01 -8.656250000000000000e+00
-4.006822217466805114e+01 1.003906250000000000e+00
-3.975785365591968912e+01 -4.359375000000000000e+00
-3.944927415933119619e+01 5.011718750000000000e+00
-3.914407133671295469e+01 -6.593750000000000000e+00
-3.883627645533482564e+01 2.226562500000000000e+00
-3.852848878961117407e+01 5.445312500000000000e+00
-3.821882554780358987e+01 8.523437500000000000e+00
-3.789839572664300249e+01 4.031250000000000000e+00
