#Time Flux
-1.239757877385467388e+00 3.129687500000000000e+01
-1.235138020207793730e+00 2.825781250000000000e+01
-1.230240863640959859e+00 2.946093750000000000e+01
-1.225035643711228417e+00 2.900000000000000000e+01
-1.220195171588471794e+00 2.963671875000000000e+01
-1.215003363187778795e+00 3.233007812500000000e+01
-1.210093858594115002e+00 2.865234375000000000e+01
-1.205172640574081022e+00 3.103125000000000000e+01
-1.200016350173847890e+00 2.893164062500000000e+01
-1.195218705544407456e+00 3.474218750000000000e+01
-1.190061174432113233e+00 3.244531250000000000e+01
-1.185264175346289584e+00 3.165625000000000000e+01
-1.180263450270786052e+00 3.412695312500000000e+01
-1.175278241378271638e+00 3.206250000000000000e+01
-1.170445553023221397e+00 3.272851562500000000e+01
-1.165533320774175152e+00 3.263085937500000000e+01
-1.160633229104437447e+00 3.457617187500000000e+01
-1.155507542900272799e+00 3.594140625000000000e+01
-1.150275805004902452e+00 3.326953125000000000e+01
-1.145446465458059837e+00 3.465625000000000000e+01
-1.140654124322588725e+00 3.545117187500000000e+01
-1.135684577229413961e+00 3.420507812500000000e+01
-1.130420912396961963e+00 2.933007812500000000e+01
-1.125592486322302577e+00 3.113671875000000000e+01
-1.121016143641872631e+00 3.133203125000000000e+01
-1.116256752628301818e+00 3.151953125000000000e+01
-1.110695397330319523e+00 3.353906250000000000e+01
-1.105555995003098868e+00 3.310742187500000000e+01
-1.100846079626949248e+00 3.752148437500000000e+01
-1.096118173543131569e+00 3.452343750000000000e+01
-1.090805626661952576e+00 2.950781250000000000e+01
-1.085919945861437697e+00 3.276757812500000000e+01
-1.080768215856575676e+00 3.451171875000000000e+01
-1.075997602489437099e+00 3.428515625000000000e+01
-1.071304576418783849e+00 3.213085937500000000e+01
-1.066289824759064864e+00 2.998046875000000000e+01
-1.061039312761144160e+00 3.238476562500000000e+01
-1.055853401958647630e+00 3.293750000000000000e+01
-1.051123571136044710e+00 3.401953125000000000e+01
-1.046338810005567055e+00 3.240234375000000000e+01
-1.041189249087533852e+00 3.223437500000000000e+01
-1.036217107492317435e+00 2.989257812500000000e+01
-1.031135879877912664e+00 3.217578125000000000e+01
-1.026378391517511535e+00 3.195117187500000000e+01
-1.021488946596580405e+00 3.167968750000000000e+01
-1.016071413278174962e+00 2.902929687500000000e+01
-1.011316641824537399e+00 3.266406250000000000e+01
-1.006351388406163672e+00 2.702343750000000000e+01
-1.001417523902071505e+00 3.037695312500000000e+01
-9.966018988267562051e-01 3.212500000000000000e+01
-9.913727073563256553e-01 3.328906250000000000e+01
-9.865512054105578521e-01 3.027343750000000000e+01
-9.816377305465540104e-01 2.910351562500000000e+01
-9.768161967011659286e-01 3.251953125000000000e+01
-9.717421257899125919e-01 2.715429687500000000e+01
-9.664028110085718382e-01 3.182031250000000000e+01
-9.615497772011236677e-01 2.937109375000000000e+01
-9.568047315304104572e-01 2.685937500000000000e+01
-9.521061609127281500e-01 2.723828125000000000e+01
-9.466602007762991988e-01 2.645703125000000000e+01
-9.417351478816149424e-01 2.843164062500000000e+01
-9.369978870644120050e-01 2.703906250000000000e+01
-9.322355820797945114e-01 2.631250000000000000e+01
-9.267837541865180384e-01 2.590625000000000000e+01
-9.216480025855817715e-01 2.321289062500000000e+01
-9.169416441631756953e-01 2.645898437500000000e+01
-9.122311151183541966e-01 2.595703125000000000e+01
-9.069123645095418240e-01 2.521093750000000000e+01
-9.020689483784911644e-01 2.146484375000000000e+01
