#Time Flux
-1.516923631242480752e+00 4.189062500000000000e+01
-1.510772424473548980e+00 3.043750000000000000e+01
-1.504831153034178470e+00 3.746875000000000000e+01
-1.498701099625415090e+00 3.632031250000000000e+01
-1.492764640315145996e+00 2.312500000000000000e+01
-1.486844364423021148e+00 3.321875000000000000e+01
-1.480591124857019381e+00 3.018750000000000000e+01
-1.474783295843415942e+00 4.139062500000000000e+01
-1.468279838935512061e+00 3.275000000000000000e+01
-1.462336732708498843e+00 3.506250000000000000e+01
-1.455984438087760680e+00 3.851562500000000000e+01
-1.450068625492952457e+00 3.666406250000000000e+01
-1.444377563443749679e+00 3.987500000000000000e+01
-1.437999065556891054e+00 4.052343750000000000e+01
-1.432182091108701982e+00 3.103125000000000000e+01
-1.425663027027038510e+00 3.778125000000000000e+01
-1.419626365952431968e+00 4.932812500000000000e+01
-1.413725479662774731e+00 3.262500000000000000e+01
-1.407483822875081003e+00 4.418750000000000000e+01
-1.401614674486232559e+00 4.212500000000000000e+01
-1.395125793297287586e+00 3.896875000000000000e+01
-1.389248576247194222e+00 3.879687500000000000e+01
-1.383097035951800891e+00 4.387500000000000000e+01
-1.376906623222460269e+00 4.687500000000000000e+01
-1.371081243709777908e+00 3.395312500000000000e+01
-1.364917663194249897e+00 4.403125000000000000e+01
-1.358861480211205119e+00 3.071875000000000000e+01
-1.352897222129254118e+00 4.043750000000000000e+01
-1.346731033102498643e+00 3.609375000000000000e+01
-1.341088691288319978e+00 3.756250000000000000e+01
-1.334481106400878581e+00 2.642968750000000000e+01
-1.328311630544339650e+00 3.909375000000000000e+01
-1.322674651620515007e+00 3.482812500000000000e+01
-1.316263047463582581e+00 3.933593750000000000e+01
-1.310538026052533667e+00 2.940625000000000000e+01
-1.303898951020767250e+00 3.313281250000000000e+01
-1.297736841390581652e+00 2.016406250000000000e+01
-1.292037448350356499e+00 3.056250000000000000e+01
-1.285900886067436133e+00 2.385937500000000000e+01
-1.280020165032858870e+00 3.030468750000000000e+01
-1.273626169866190594e+00 2.585937500000000000e+01
-1.267925707332421936e+00 1.811718750000000000e+01
-1.261759611038041129e+00 1.743750000000000000e+01
-1.255575220519675739e+00 2.253125000000000000e+01
-1.249478557789501565e+00 2.679687500000000000e+01
-1.243044934327192763e+00 2.506250000000000000e+01
-1.237322442692241786e+00 9.179687500000000000e+00
-1.231165087262725777e+00 2.560937500000000000e+01
-1.225181650395972710e+00 1.391406250000000000e+01
-1.219435569992823432e+00 -9.828125000000000000e+00
-1.212937039510672221e+00 1.043750000000000000e+01
-1.207417640044299745e+00 -8.406250000000000000e+00
-1.200840991704756888e+00 1.053906250000000000e+01
-1.194820299338211100e+00 -1.037500000000000000e+01
-1.188869027049900495e+00 3.859375000000000000e+00
-1.182275378896742168e+00 5.031250000000000000e+00
-1.176747988665106881e+00 -2.068750000000000000e+01
-1.170199948367956821e+00 -1.875000000000000000e+00
-1.164321759167602721e+00 -2.151562500000000000e+01
-1.158321206341204501e+00 -2.721875000000000000e+01
-1.152014212224355738e+00 -7.015625000000000000e+00
-1.146253840723261419e+00 -3.162500000000000000e+01
-1.139932555216803145e+00 -1.966406250000000000e+01
-1.133991198319025173e+00 -8.218750000000000000e+00
-1.127764643794312072e+00 -2.082031250000000000e+01
-1.121470921161908940e+00 -2.878125000000000000e+01
-1.115614280255783797e+00 -3.239843750000000000e+01
-1.109489035464308770e+00 -3.020312500000000000e+01
-1.103547931176144914e+00 -4.364062500000000000e+01
-1.097514346434474319e+00 -2.568750000000000000e+01
-1.091427428156264590e+00 -3.150781250000000000e+01
-1.085613380249269788e+00 -5.134375000000000000e+01
-1.078977199416351063e+00 -4.671875000000000000e+01
-1.072863598386179618e+00 -5.084375000000000000e+01
-1.067080364732684750e+00 -3.681250000000000000e+01
-1.060981204666263444e+00 -4.657031250000000000e+01
-1.055081600895738880e+00 -6.165625000000000000e+01
-1.048527112592424260e+00 -4.267187500000000000e+01
-1.043037953098252757e+00 -6.121875000000000000e+01
-1.036612976384931883e+00 -6.090625000000000000e+01
-1.030368719744294559e+00 -4.698437500000000000e+01
-1.024589691244952583e+00 -4.035937500000000000e+01
-1.018215277014866693e+00 -6.087500000000000000e+01
-1.012542890998016532e+00 -5.429687500000000000e+01
-1.006344272297289066e+00 -5.587500000000000000e+01
-1.000311710190334935e+00 -5.742187500000000000e+01
-9.941824109639885165e-01 -5.607812500000000000e+01
-9.876526695751799423e-01 -6.362500000000000000e+01
-9.819135466577844085e-01 -5.490625000000000000e+01
-9.758949024495144897e-01 -6.477343750000000000e+01
-9.697487321429090201e-01 -5.837500000000000000e+01
-9.640314145170361115e-01 -5.245312500000000000e+01
-9.576496260875186906e-01 -5.543750000000000000e+01
-9.520067232454376693e-01 -5.717187500000000000e+01
-9.453692973586527160e-01 -6.396875000000000000e+01
-9.393831340527185603e-01 -6.590625000000000000e+01
-9.334238987577059277e-01 -5.993750000000000000e+01
-9.270404384938073505e-01 -6.067187500000000000e+01
-9.213536577904637426e-01 -5.934375000000000000e+01
-9.148570731119303190e-01 -6.178125000000000000e+01
-9.091593095083458920e-01 -6.552343750000000000e+01
-9.029133060763712137e-01 -7.234375000000000000e+01
-8.966477620249566627e-01 -7.084375000000000000e+01
-8.907720719321492453e-01 -5.520312500000000000e+01
-8.845942401373250163e-01 -6.311718750000000000e+01
-8.786420483598007536e-01 -7.203125000000000000e+01
-8.722494879399871337e-01 -7.240625000000000000e+01
-8.662787314114446247e-01 -6.792187500000000000e+01
-8.602552814249060376e-01 -7.290625000000000000e+01
-8.541506208332831918e-01 -7.045312500000000000e+01
-8.482851007222791395e-01 -7.221875000000000000e+01
-8.424752099614174483e-01 -8.618750000000000000e+01
-8.358532042128032913e-01 -7.621875000000000000e+01
-8.297573487847200724e-01 -6.027343750000000000e+01
-8.236791231978033423e-01 -6.965625000000000000e+01
-8.178013671801682705e-01 -7.451562500000000000e+01
-8.114348552732568720e-01 -6.779687500000000000e+01
-8.054113488888852146e-01 -6.962500000000000000e+01
-7.997294515994166630e-01 -6.789843750000000000e+01
-7.931733266468876664e-01 -7.579687500000000000e+01
-7.876078269091220108e-01 -6.521875000000000000e+01
-7.812419008920574726e-01 -7.066406250000000000e+01
-7.750661702726642233e-01 -6.314062500000000000e+01
-7.691721254499341853e-01 -6.917187500000000000e+01
-7.628037573215324940e-01 -6.532812500000000000e+01
-7.571303169601026894e-01 -7.603125000000000000e+01
-7.509706996945926250e-01 -6.971875000000000000e+01
-7.449658134164423018e-01 -7.096875000000000000e+01
-7.390791835537005028e-01 -6.493750000000000000e+01
-7.326325353531917273e-01 -7.012500000000000000e+01
-7.264961958402915698e-01 -6.414843750000000000e+01
-7.204746936354275988e-01 -6.312500000000000000e+01
-7.145663671072259859e-01 -6.296875000000000000e+01
-7.086135319502897545e-01 -6.218750000000000000e+01
-7.022715444495615245e-01 -5.769531250000000000e+01
-6.966095624669161879e-01 -6.781250000000000000e+01
-6.900819160288715892e-01 -6.334375000000000000e+01
-6.841156727418997718e-01 -6.337500000000000000e+01
-6.780315808066070815e-01 -5.618750000000000000e+01
-6.715801103660536953e-01 -5.596875000000000000e+01
-6.659801378583196652e-01 -5.806250000000000000e+01
-6.596173821031197093e-01 -4.590625000000000000e+01
-6.538802359650830454e-01 -5.915625000000000000e+01
-6.474601653800338141e-01 -5.137500000000000000e+01
-6.411771362247673522e-01 -4.093750000000000000e+01
-6.354075843283908398e-01 -5.675000000000000000e+01
-6.293328418968702209e-01 -4.387500000000000000e+01
-6.232875543501936733e-01 -4.721875000000000000e+01
-6.171844876848684436e-01 -5.356250000000000000e+01
-6.107971826485298905e-01 -4.367187500000000000e+01
-6.048204420541907211e-01 -4.057812500000000000e+01
-5.988392356620213519e-01 -3.931250000000000000e+01
-5.928406358909033003e-01 -3.996875000000000000e+01
-5.866872238737386169e-01 -3.171875000000000000e+01
-5.805894127329045418e-01 -2.290625000000000000e+01
-5.747738806651616628e-01 -2.653125000000000000e+01
-5.683377390986432687e-01 -2.126562500000000000e+01
-5.625092523934007716e-01 -1.971875000000000000e+01
-5.564299194625412781e-01 -9.875000000000000000e+00
-5.499771710147633996e-01 -1.734375000000000000e+01
-5.442560158427358630e-01 -1.571875000000000000e+01
-5.380159186030493146e-01 -4.609375000000000000e+00
-5.322729782876045590e-01 -1.423437500000000000e+01
-5.257904271417661590e-01 -4.187500000000000000e+00
-5.197662244176370905e-01 -2.470312500000000000e+01
-5.138785362921769462e-01 6.093750000000000000e+00
-5.074027219375842890e-01 -9.625000000000000000e+00
-5.017920626465022238e-01 -3.382812500000000000e+00
-4.955967786124730878e-01 -3.710937500000000000e+00
-4.894980045973600369e-01 1.116406250000000000e+01
-4.836687681396156790e-01 -2.768750000000000000e+01
-4.772637807876565219e-01 -3.195312500000000000e+00
-4.712062108725749709e-01 -6.976562500000000000e+00
-4.649376670757234820e-01 -1.050000000000000000e+01
-4.592157311254467800e-01 -1.271875000000000000e+01
-4.532605273563667936e-01 -1.237500000000000000e+01
-4.465740877677033538e-01 -1.739062500000000000e+01
-4.411424966704595718e-01 -3.960937500000000000e+00
-4.346674684526288246e-01 -7.445312500000000000e+00
-4.285825844727000344e-01 -8.304687500000000000e+00
-4.226990538302946021e-01 -9.156250000000000000e+00
-4.164188785724833863e-01 -5.164062500000000000e+00
-4.105385889182819881e-01 -5.718750000000000000e+00
-4.043130614821004443e-01 -1.250000000000000000e+01
-3.984067293598929638e-01 -1.040625000000000000e+01
-3.920515175180163681e-01 -1.171875000000000000e+00
-3.855106479664440755e-01 -9.359375000000000000e+00
-3.800074778040336554e-01 -5.000000000000000000e-01
-3.739723273430755057e-01 -8.125000000000000000e+00
-3.678683262023376699e-01 -8.937500000000000000e+00
-3.618227943041230077e-01 -2.515625000000000000e+00
-3.557550689170119185e-01 7.039062500000000000e+00
-3.498931115444623430e-01 -8.859375000000000000e+00
-3.433956694073270199e-01 -3.218750000000000000e+00
-3.373388396050751581e-01 -6.640625000000000000e-01
-3.314725882073998875e-01 1.179687500000000000e+01
-3.250527803784120096e-01 7.187500000000000000e+00
-3.194013637580805920e-01 -1.679687500000000000e+00
-3.130273840150463727e-01 1.515625000000000000e+01
-3.072692829460716979e-01 1.553125000000000000e+01
-3.009847611522555866e-01 5.828125000000000000e+00
-2.949379776550671295e-01 2.279687500000000000e+01
-2.889214738912393443e-01 4.062500000000000000e-01
-2.825667660021711214e-01 1.981250000000000000e+01
-2.769223058351810707e-01 1.628906250000000000e+01
-2.707117368560343351e-01 2.603125000000000000e+01
-2.642831486882695202e-01 1.718750000000000000e+01
-2.583770577854034300e-01 1.847656250000000000e+01
-2.524446625453542481e-01 2.428125000000000000e+01
-2.462729406318988623e-01 2.531250000000000000e+01
-2.404299371049347656e-01 1.403125000000000000e+01
-2.342885955260163300e-01 3.007812500000000000e+01
-2.283280589492120427e-01 3.295312500000000000e+01
-2.218119008916712431e-01 2.140625000000000000e+01
-2.163884138729255113e-01 2.679687500000000000e+01
-2.096449179866830548e-01 3.801562500000000000e+01
-2.034809772523313853e-01 3.295312500000000000e+01
-1.978252073423441004e-01 3.308593750000000000e+01
-1.916522050153144363e-01 2.737500000000000000e+01
-1.857265503022489384e-01 2.756250000000000000e+01
