#Time Flux
-5.026577425302946267e+00 9.468750000000000000e+00
-5.006045651566530807e+00 9.332031250000000000e+00
-4.985694944059943623e+00 7.312500000000000000e+00
-4.965262002859091695e+00 8.570312500000000000e+00
-4.944930021139988696e+00 1.016406250000000000e+01
-4.924743723520940364e+00 1.162500000000000000e+01
-4.905128176766424986e+00 1.282812500000000000e+01
-4.884558168769551401e+00 8.214843750000000000e+00
-4.864262469613436224e+00 7.742187500000000000e+00
-4.843829465875728602e+00 7.140625000000000000e+00
-4.823400958242395120e+00 5.898437500000000000e+00
-4.802679872162372021e+00 6.757812500000000000e+00
-4.782530753959122194e+00 4.710937500000000000e+00
-4.761813638521090297e+00 7.039062500000000000e+00
-4.741522758805629678e+00 4.861328125000000000e+00
-4.721431381092671131e+00 6.175781250000000000e+00
-4.701549830878462899e+00 6.226562500000000000e+00
-4.681540107500758552e+00 4.804687500000000000e+00
-4.661322931819256610e+00 7.296875000000000000e+00
-4.640889063370366330e+00 6.117187500000000000e+00
-4.623279019132866097e+00 5.882812500000000000e+00
-4.603023261956806778e+00 5.285156250000000000e+00
-4.582629341445560556e+00 3.625000000000000000e+00
-4.562472007932626639e+00 3.921875000000000000e+00
-4.542992058584061965e+00 3.914062500000000000e+00
-4.522270962342012979e+00 3.171875000000000000e+00
-4.501557066956891617e+00 7.578125000000000000e+00
-4.481684605461197179e+00 4.625000000000000000e+00
-4.460688550643979511e+00 3.480468750000000000e+00
-4.440823011902686801e+00 3.101562500000000000e+00
-4.420385940401757807e+00 4.265625000000000000e+00
-4.399952918867057861e+00 3.500000000000000000e+00
-4.379528281994865324e+00 3.445312500000000000e+00
-4.359848051995470541e+00 4.148437500000000000e+00
-4.339420170130011911e+00 1.640625000000000000e+00
-4.319192585745767587e+00 2.343750000000000000e+00
-4.298800531525024837e+00 2.542968750000000000e+00
-4.278325422419001711e+00 8.203125000000000000e-01
-4.257891991102368934e+00 5.914062500000000000e+00
-4.237541836565895892e+00 2.679687500000000000e+00
-4.217218803981936048e+00 4.000000000000000000e+00
-4.197771020736809078e+00 1.089843750000000000e+00
-4.178445017076697354e+00 5.359375000000000000e+00
-4.158320280561753179e+00 -5.937500000000000000e-01
-4.140564644669652239e+00 2.843750000000000000e+00
-4.120194742049164915e+00 -3.515625000000000000e-01
-4.100303787485756857e+00 -1.250000000000000000e-01
-4.079891955852204433e+00 9.062500000000000000e-01
-4.059520841169288019e+00 2.437500000000000000e+00
-4.039406640313060848e+00 2.687500000000000000e+00
-4.019136860561374647e+00 -8.984375000000000000e-01
-3.998537992392627416e+00 1.687500000000000000e+00
-3.978437241979811745e+00 -3.906250000000000000e-02
-3.958004398826126646e+00 -1.964843750000000000e+00
-3.937571405696765225e+00 2.015625000000000000e+00
-3.917139968830127827e+00 1.007812500000000000e+00
-3.896705569286389448e+00 2.550781250000000000e+00
-3.876272576084268451e+00 -6.210937500000000000e-01
-3.855872131961646687e+00 2.296875000000000000e+00
-3.836292245784377997e+00 3.125000000000000000e+00
-3.815895090096873332e+00 -3.242187500000000000e-01
-3.795502657289894444e+00 -5.195312500000000000e-01
-3.775079236732537424e+00 -2.382812500000000000e+00
-3.755748267342546853e+00 -4.101562500000000000e-01
-3.736826753778551335e+00 -2.097656250000000000e+00
-3.716544485952432808e+00 -2.968750000000000000e-01
-3.696347774235015038e+00 8.320312500000000000e-01
-3.677993280523807584e+00 -1.117187500000000000e+00
-3.657693365963609722e+00 3.117187500000000000e+00
-3.637321520735255831e+00 -3.437500000000000000e-01
-3.616857187176911737e+00 -2.187500000000000000e-01
-3.596393089483285621e+00 3.359375000000000000e-01
-3.575895158986931222e+00 -1.890625000000000000e+00
-3.555526137210222259e+00 -2.328125000000000000e+00
-3.535259561437818832e+00 -6.054687500000000000e-01
-3.515146697162080613e+00 -9.375000000000000000e-01
-3.494809481285443553e+00 -1.328125000000000000e-01
-3.474376471494139196e+00 -2.929687500000000000e-01
-3.454068677919387653e+00 -2.183593750000000000e+00
-3.433606835942740076e+00 -3.046875000000000000e+00
-3.413077442687750818e+00 -1.824218750000000000e+00
-3.392644383201655955e+00 -1.050781250000000000e+00
-3.372211373792339373e+00 -9.335937500000000000e-01
-3.351681443175138497e+00 2.250000000000000000e+00
-3.331248187179980391e+00 8.671875000000000000e-01
-3.311066178743459432e+00 -2.132812500000000000e+00
-3.290929995918681072e+00 -4.902343750000000000e-01
-3.270966535420704702e+00 -1.453125000000000000e+00
-3.251328706828893189e+00 -1.214843750000000000e+00
-3.233928469913038839e+00 -1.140625000000000000e+00
-3.213555236207746191e+00 -3.183593750000000000e+00
-3.193150843512853498e+00 -1.562500000000000000e-01
-3.172941500143167559e+00 -2.765625000000000000e+00
-3.153218896561888585e+00 1.773437500000000000e+00
-3.133303770100006602e+00 -8.867187500000000000e-01
-3.112351728400248874e+00 -2.304687500000000000e+00
-3.092438044735295932e+00 -7.773437500000000000e-01
-3.071813489056950175e+00 -1.335937500000000000e+00
-3.051380675672845655e+00 -7.343750000000000000e-01
-3.031139382411616623e+00 -9.609375000000000000e-01
-3.009852419767710785e+00 -4.429687500000000000e+00
-2.990635095691217771e+00 -2.609375000000000000e+00
-2.970497534396109529e+00 -3.609375000000000000e+00
-2.950350872102390554e+00 -3.968750000000000000e+00
-2.929933649864949530e+00 1.121093750000000000e+00
-2.909516841898707185e+00 1.421875000000000000e+00
-2.889084102612955007e+00 -3.429687500000000000e+00
-2.868740673625119086e+00 -3.800781250000000000e+00
-2.848218323930026941e+00 -1.039062500000000000e+00
-2.827963799227120489e+00 1.210937500000000000e+00
-2.809187664497848402e+00 -2.832031250000000000e+00
-2.789149356964173876e+00 -5.859375000000000000e-02
-2.770164525439433589e+00 -4.500000000000000000e+00
-2.751092808914549437e+00 -4.890625000000000000e+00
-2.730980819473444399e+00 -1.949218750000000000e+00
-2.710814566948073434e+00 -6.328125000000000000e-01
-2.690505306870036861e+00 -2.234375000000000000e+00
-2.670189412232701898e+00 -1.089843750000000000e+00
-2.649906924395722285e+00 -4.871093750000000000e+00
-2.629525366483676407e+00 -2.328125000000000000e+00
-2.609409240023239818e+00 2.734375000000000000e-01
-2.588995821376414597e+00 -1.914062500000000000e+00
-2.568551711899331735e+00 -4.339843750000000000e+00
-2.548106265093963430e+00 -3.335937500000000000e+00
-2.527671840121627156e+00 -2.984375000000000000e+00
-2.507250742282181477e+00 -2.810546875000000000e+00
-2.486817085556381812e+00 -3.898437500000000000e+00
-2.466383378746527910e+00 -2.843750000000000000e+00
-2.445967369466345076e+00 -3.359375000000000000e-01
-2.426385979239967128e+00 -2.796875000000000000e+00
-2.406043366189962285e+00 -3.179687500000000000e+00
-2.386683865339996657e+00 -8.085937500000000000e-01
-2.367469695284064812e+00 -2.708984375000000000e+00
-2.346889279937585115e+00 -4.468750000000000000e+00
-2.326747393823140442e+00 -2.734375000000000000e+00
-2.306468368800381086e+00 -1.695312500000000000e+00
-2.286157703648747486e+00 -5.777343750000000000e+00
-2.266034165492698094e+00 -3.554687500000000000e+00
-2.247576634768755355e+00 -3.808593750000000000e+00
-2.227261995192677091e+00 -5.593750000000000000e+00
-2.206814300691746666e+00 -4.769531250000000000e+00
-2.186381177904820561e+00 -2.871093750000000000e+00
-2.165963484907408088e+00 -4.375000000000000000e+00
-2.145574663437422203e+00 -2.890625000000000000e+00
-2.125364630512329711e+00 -5.203125000000000000e+00
-2.105259019746981153e+00 -4.000000000000000000e+00
-2.085060225033195991e+00 -2.156250000000000000e+00
-2.064627270095336087e+00 -1.984375000000000000e+00
-2.044171617695795362e+00 3.593750000000000000e-01
-2.023738850041084447e+00 -2.617187500000000000e+00
-2.003305982291024634e+00 -5.328125000000000000e+00
-1.982873014452891880e+00 -3.046875000000000000e+00
