#Time Flux
-4.688621443052849003e+00 1.683593750000000000e+01
-4.668996453695140048e+00 1.217968750000000000e+01
-4.650579550964735631e+00 1.875000000000000000e+01
-4.631647538864598346e+00 1.310937500000000000e+01
-4.613398094244054448e+00 1.084375000000000000e+01
-4.594963592594105251e+00 1.560937500000000000e+01
-4.576888746007149678e+00 9.562500000000000000e+00
-4.557289869628483814e+00 1.559375000000000000e+01
-4.537890400060270224e+00 1.445312500000000000e+01
-4.519480867907233801e+00 1.502343750000000000e+01
-4.501025404479840120e+00 1.731250000000000000e+01
-4.481268876888485408e+00 1.053125000000000000e+01
-4.462654972554151556e+00 1.655468750000000000e+01
-4.443649769420709106e+00 1.515625000000000000e+01
-4.425619000970158368e+00 1.401562500000000000e+01
-4.406089463825921371e+00 1.032812500000000000e+01
-4.387137208115014175e+00 1.817187500000000000e+01
-4.368397304671653103e+00 1.317187500000000000e+01
-4.350073126327458795e+00 1.339843750000000000e+01
-4.332042358453009001e+00 8.453125000000000000e+00
-4.312776352765176568e+00 1.714062500000000000e+01
-4.294678466919286564e+00 1.470312500000000000e+01
-4.274954842114251363e+00 1.634375000000000000e+01
-4.256362395423220590e+00 1.398437500000000000e+01
-4.237250507388679921e+00 1.407812500000000000e+01
-4.218646619523948260e+00 1.444531250000000000e+01
-4.199293537126358444e+00 1.590625000000000000e+01
-4.180538473850738512e+00 1.525000000000000000e+01
-4.161173138394943294e+00 1.226562500000000000e+01
-4.143424408529405412e+00 1.077343750000000000e+01
-4.125153123928427590e+00 1.465625000000000000e+01
-4.107127259700053656e+00 1.599218750000000000e+01
-4.087697230779728130e+00 1.720312500000000000e+01
-4.068244194200957509e+00 1.437500000000000000e+01
-4.049966563423499366e+00 1.357812500000000000e+01
-4.031086235825018349e+00 1.300000000000000000e+01
-4.011324901894692374e+00 1.725781250000000000e+01
-3.992207410688273228e+00 1.567968750000000000e+01
-3.973608331157848284e+00 1.181250000000000000e+01
-3.955346630723493462e+00 1.143750000000000000e+01
-3.936296699605840388e+00 1.615625000000000000e+01
-3.917784424626432838e+00 1.039062500000000000e+01
-3.898906500558382504e+00 1.737500000000000000e+01
-3.880386426139203593e+00 1.785937500000000000e+01
-3.862484619592461144e+00 1.465625000000000000e+01
-3.843270938560742422e+00 1.504687500000000000e+01
-3.824712346878627045e+00 1.628125000000000000e+01
-3.805128223025832312e+00 1.673437500000000000e+01
-3.786517396600093122e+00 1.693750000000000000e+01
-3.767238738765296802e+00 1.579687500000000000e+01
-3.748747493203580916e+00 1.603906250000000000e+01
-3.729315586892916201e+00 1.474218750000000000e+01
-3.710834175366613863e+00 1.132812500000000000e+01
-3.691745969355650914e+00 1.771875000000000000e+01
-3.673525385283845424e+00 1.398437500000000000e+01
-3.655199558011915428e+00 1.889062500000000000e+01
-3.636998096145113379e+00 1.951562500000000000e+01
-3.617703162517560855e+00 1.110937500000000000e+01
-3.598364376405498888e+00 1.663281250000000000e+01
-3.579899411654018593e+00 1.379687500000000000e+01
-3.561476836035879501e+00 1.519531250000000000e+01
-3.542350358217056794e+00 1.892187500000000000e+01
-3.522244424269295848e+00 1.540625000000000000e+01
-3.503681053649607691e+00 1.340625000000000000e+01
-3.485661943611461311e+00 1.884375000000000000e+01
-3.466374771196253590e+00 1.716406250000000000e+01
-3.447962346275286194e+00 1.601562500000000000e+01
-3.428954922375282877e+00 1.764062500000000000e+01
-3.411490514928743778e+00 1.969531250000000000e+01
-3.392460666259879076e+00 1.612500000000000000e+01
-3.373183694543833155e+00 1.654687500000000000e+01
-3.354722780234588697e+00 1.807812500000000000e+01
-3.335167431617747980e+00 1.914062500000000000e+01
