#Time Flux
-1.469660972962784307e+00 1.077148437500000000e+02
-1.463999080984829781e+00 1.155703125000000000e+02
-1.458364155285289954e+00 1.301523437500000000e+02
-1.451375935983468146e+00 7.606250000000000000e+01
-1.445539742665607363e+00 1.035058593750000000e+02
-1.439739260157923084e+00 8.220898437500000000e+01
-1.434064129862366421e+00 8.207812500000000000e+01
-1.428647401578526654e+00 9.489062500000000000e+01
-1.422604847843242482e+00 9.873046875000000000e+01
-1.416832382959016812e+00 9.720312500000000000e+01
-1.410132852365177492e+00 6.420507812500000000e+01
-1.404347045950774309e+00 9.094531250000000000e+01
-1.398850596014346692e+00 7.497265625000000000e+01
-1.393115937737687382e+00 8.231835937500000000e+01
-1.387446137749975605e+00 8.545703125000000000e+01
-1.381110421614196504e+00 9.181250000000000000e+01
-1.375064140634684406e+00 8.073242187500000000e+01
-1.369077795541777220e+00 6.341796875000000000e+01
-1.363272721571307855e+00 8.758789062500000000e+01
-1.357690126770304317e+00 7.411132812500000000e+01
-1.352010935457991891e+00 8.769921875000000000e+01
-1.346206566009853667e+00 7.182031250000000000e+01
-1.340030732285552695e+00 8.642578125000000000e+01
-1.333538933505797885e+00 6.521484375000000000e+01
-1.327716662004468695e+00 6.294140625000000000e+01
-1.322267474088712369e+00 1.015000000000000000e+02
-1.316529621881403322e+00 6.882617187500000000e+01
-1.310857114909078192e+00 6.322460937500000000e+01
-1.304967942872215403e+00 7.359179687500000000e+01
-1.297877707660927804e+00 6.596289062500000000e+01
-1.292579143667935249e+00 5.778515625000000000e+01
-1.286581998811580974e+00 5.715625000000000000e+01
-1.281201539230051090e+00 8.955468750000000000e+01
-1.275406823502311049e+00 7.510351562500000000e+01
-1.269480286995014140e+00 6.811132812500000000e+01
-1.263777966960390131e+00 7.524609375000000000e+01
-1.256873557478938253e+00 6.985937500000000000e+01
-1.251319698506789813e+00 7.226367187500000000e+01
-1.245523844271357206e+00 5.610156250000000000e+01
-1.239942898194807519e+00 8.244726562500000000e+01
-1.234418568821892492e+00 6.721484375000000000e+01
-1.228396042037110725e+00 6.122265625000000000e+01
-1.221911467841653831e+00 8.345703125000000000e+01
-1.215840411998690307e+00 7.737304687500000000e+01
-1.209871076842323312e+00 8.839648437500000000e+01
-1.204449149058851809e+00 6.919140625000000000e+01
-1.198843310392156525e+00 6.865234375000000000e+01
-1.193117004132852266e+00 8.673437500000000000e+01
