#Time Flux
-9.960675750452246291e+00 -3.859375000000000000e+01
-9.920777267732823645e+00 -1.591796875000000000e+01
-9.880731166059035786e+00 -1.000781250000000000e+01
-9.840878529251668283e+00 -2.961328125000000000e+01
-9.801630539353098470e+00 -4.096484375000000000e+01
-9.761434066031121404e+00 -3.085546875000000000e+01
-9.721607076572880146e+00 -3.486718750000000000e+01
-9.680741166216947136e+00 -2.860937500000000000e+01
-9.641204881933859383e+00 -4.323828125000000000e+01
-9.601667016381455255e+00 -4.582031250000000000e+01
-9.561661224477894905e+00 -5.000781250000000000e+01
-9.521657523277099244e+00 -4.982812500000000000e+01
-9.481750468829993395e+00 -3.062500000000000000e+01
-9.441978225663497426e+00 -2.381250000000000000e+01
-9.403271522091692702e+00 -3.037890625000000000e+01
-9.364426873222399195e+00 -3.152343750000000000e+01
-9.321537481001307412e+00 -4.375000000000000000e+01
-9.282693321421973565e+00 -4.003125000000000000e+01
-9.242470381265775359e+00 -3.607812500000000000e+01
-9.202247428420307074e+00 -3.413281250000000000e+01
-9.162514625597303564e+00 -4.619531250000000000e+01
-9.122903056134127553e+00 -4.576171875000000000e+01
-9.082996580051307944e+00 -4.521484375000000000e+01
-9.042972352583660722e+00 -4.649218750000000000e+01
-9.003101335772399239e+00 -4.857031250000000000e+01
-8.963228714292341692e+00 -4.632812500000000000e+01
-8.922967680427134951e+00 -6.086718750000000000e+01
-8.882803724549354740e+00 -4.442578125000000000e+01
-8.842990055128510107e+00 -4.032031250000000000e+01
-8.802124269227832087e+00 -3.582812500000000000e+01
-8.763881405961640780e+00 -3.317187500000000000e+01
-8.723013844137952333e+00 -2.971093750000000000e+01
-8.683913067303365096e+00 -3.915625000000000000e+01
-8.642163106946419759e+00 -2.405078125000000000e+01
-8.604025325943652547e+00 -3.285937500000000000e+01
-8.563472493558407450e+00 -1.595312500000000000e+01
-8.524631891107439685e+00 -4.294140625000000000e+01
-8.485791676319493604e+00 -4.346093750000000000e+01
-8.442898008571084745e+00 -5.001562500000000000e+01
-8.404058082958798082e+00 -5.307812500000000000e+01
-8.364480447595198598e+00 -5.278125000000000000e+01
-8.324759487644676881e+00 -4.656640625000000000e+01
-8.283893385203462856e+00 -3.842578125000000000e+01
-8.244263425444550819e+00 -4.430078125000000000e+01
-8.204349132123802235e+00 -3.345312500000000000e+01
-8.164347629450844579e+00 -5.065625000000000000e+01
-8.125065452916089725e+00 -4.195312500000000000e+01
-8.082615254492907297e+00 -4.110937500000000000e+01
-8.045040235368993820e+00 -2.975390625000000000e+01
-8.005239516221379859e+00 -3.334375000000000000e+01
-7.965668871141147633e+00 -2.378125000000000000e+01
-7.924802122307497143e+00 -2.468750000000000000e+01
-7.885229018590237615e+00 -2.330468750000000000e+01
-7.845265248485112863e+00 -2.036328125000000000e+01
-7.805303553017438389e+00 -1.723437500000000000e+01
-7.766211032760324429e+00 -1.867968750000000000e+01
-7.725519203730819129e+00 -3.298046875000000000e+01
-7.686859804015277575e+00 3.167968750000000000e+00
-7.645992939926820497e+00 -5.078125000000000000e+00
-7.605126027358657836e+00 -2.276171875000000000e+01
-7.564259116071063715e+00 -7.363281250000000000e+00
-7.525423574070444488e+00 -2.409375000000000000e+01
-7.485847497864526190e+00 -1.700000000000000000e+01
-7.446138271465223113e+00 1.066406250000000000e+00
-7.406430104096102696e+00 5.351562500000000000e+00
-7.365682902379816710e+00 9.578125000000000000e+00
-7.328157192687569932e+00 -7.781250000000000000e+00
-7.287290072841926758e+00 6.570312500000000000e+00
-7.246423004386372213e+00 6.320312500000000000e+00
-7.205555937102246844e+00 3.656250000000000000e+00
-7.166410421543311315e+00 2.255468750000000000e+01
-7.126623604804379397e+00 -2.273437500000000000e+00
-7.087034963483361594e+00 9.929687500000000000e+00
-7.047444653930782010e+00 -2.289062500000000000e+00
-7.006577147993723997e+00 3.480468750000000000e+01
-6.966634776883758207e+00 3.085546875000000000e+01
-6.926694371795747429e+00 2.982812500000000000e+01
-6.887528040157334885e+00 2.407031250000000000e+01
-6.847053734337720243e+00 4.057812500000000000e+01
-6.810256450973682263e+00 3.804687500000000000e+01
-6.767354568327156983e+00 4.631250000000000000e+01
-6.727133737154566973e+00 5.358984375000000000e+01
-6.686266797341581025e+00 5.287890625000000000e+01
-6.649249319649150891e+00 5.344140625000000000e+01
-6.608383223676263185e+00 6.378515625000000000e+01
-6.567517127874360483e+00 6.375000000000000000e+01
-6.527851038151020191e+00 4.152734375000000000e+01
-6.487923072207244957e+00 5.317187500000000000e+01
-6.447966502181429860e+00 6.011718750000000000e+01
-6.408038908680637746e+00 5.752343750000000000e+01
-6.368109509818310698e+00 7.182031250000000000e+01
-6.328460336548232590e+00 7.780468750000000000e+01
-6.287969554972690389e+00 7.749218750000000000e+01
-6.248008202580720649e+00 8.003125000000000000e+01
-6.208401567761953288e+00 7.984765625000000000e+01
-6.168793470068251850e+00 7.686718750000000000e+01
-6.128871273904543671e+00 8.348437500000000000e+01
-6.088951135156094097e+00 8.055468750000000000e+01
-6.048899921458648521e+00 9.719140625000000000e+01
-6.009061972967920440e+00 9.678125000000000000e+01
-5.968411531909993073e+00 1.084453125000000000e+02
-5.929583780892009770e+00 8.190234375000000000e+01
-5.888716925483770126e+00 9.991406250000000000e+01
-5.847850021235664997e+00 1.081054687500000000e+02
-5.806983268502101225e+00 1.074023437500000000e+02
-5.769449817726055585e+00 1.109062500000000000e+02
-5.729762094462692801e+00 1.027070312500000000e+02
-5.690075431037143971e+00 1.059218750000000000e+02
-5.649209816383404359e+00 1.255937500000000000e+02
-5.609277282677844312e+00 1.261445312500000000e+02
-5.569343478246651102e+00 1.229062500000000000e+02
-5.530316065811490489e+00 1.205468750000000000e+02
-5.490668615713730105e+00 1.249453125000000000e+02
-5.450018275410890567e+00 1.244023437500000000e+02
-5.411501977739149538e+00 1.379335937500000000e+02
-5.370635454696653710e+00 1.139453125000000000e+02
-5.329768832930326994e+00 1.063359375000000000e+02
-5.290142704827943021e+00 1.008046875000000000e+02
-5.250242117796325658e+00 9.917578125000000000e+01
-5.209375593997130238e+00 9.802343750000000000e+01
-5.171031756706938154e+00 1.110937500000000000e+02
-5.130637182577089561e+00 1.030390625000000000e+02
-5.089770160462109061e+00 1.245937500000000000e+02
-5.050946686652189044e+00 1.229960937500000000e+02
-5.010079810347399132e+00 1.409414062500000000e+02
-4.971256967690422357e+00 1.168984375000000000e+02
-4.931037732339063950e+00 1.222617187500000000e+02
-4.890818681513266597e+00 1.057421875000000000e+02
-4.851116738777548676e+00 1.254296875000000000e+02
-4.811438824025280780e+00 1.168007812500000000e+02
-4.770598944112748541e+00 1.139687500000000000e+02
-4.732489323046493723e+00 1.178164062500000000e+02
-4.692523149624463485e+00 1.140625000000000000e+02
-4.652266269345162186e+00 1.326640625000000000e+02
-4.612009382895848830e+00 1.087187500000000000e+02
-4.571637174691161931e+00 1.130000000000000000e+02
-4.531644473115491678e+00 8.154687500000000000e+01
-4.492003152813609290e+00 1.027890625000000000e+02
-4.452360180578310178e+00 1.139921875000000000e+02
-4.412479628503525930e+00 1.265117187500000000e+02
-4.372600915208749939e+00 9.717187500000000000e+01
-4.333218650494231383e+00 1.044765625000000000e+02
-4.292606461539271834e+00 8.629687500000000000e+01
-4.254043817911899339e+00 8.828515625000000000e+01
-4.213176968029749503e+00 9.773046875000000000e+01
-4.172310269545725703e+00 1.001640625000000000e+02
-4.131443422344766248e+00 1.047109375000000000e+02
-4.092624802358912461e+00 9.175000000000000000e+01
-4.054202332871412295e+00 7.569531250000000000e+01
-4.013334947769820360e+00 6.958203125000000000e+01
-3.972467613949177689e+00 8.709765625000000000e+01
-3.932799287395646104e+00 8.639453125000000000e+01
-3.892909661476778638e+00 7.063671875000000000e+01
-3.852965738772240911e+00 6.904687500000000000e+01
-3.812099530749605947e+00 7.050000000000000000e+01
-3.772994940769564209e+00 5.660156250000000000e+01
-3.733627207608130050e+00 5.400781250000000000e+01
-3.693896290214368605e+00 4.286718750000000000e+01
-3.654238078751419039e+00 5.789843750000000000e+01
-3.614578121407888034e+00 5.971093750000000000e+01
-3.573710727928030906e+00 5.175000000000000000e+01
-3.533851177522912224e+00 5.882421875000000000e+01
-3.493993555421184283e+00 5.946875000000000000e+01
-3.454813517649036214e+00 4.514843750000000000e+01
-3.414223137820414422e+00 4.428906250000000000e+01
-3.373356273215364354e+00 3.782812500000000000e+01
-3.334541147668225847e+00 4.107812500000000000e+01
-3.293674328170475007e+00 4.339453125000000000e+01
-3.254859932601974037e+00 3.063281250000000000e+01
-3.214642188188918226e+00 3.014843750000000000e+01
-3.174424626897163648e+00 3.222656250000000000e+01
-3.135814498030853770e+00 2.735156250000000000e+01
-3.095026570147346945e+00 7.753906250000000000e+00
-3.056076648836665299e+00 1.755468750000000000e+01
-3.015210464097094700e+00 2.553906250000000000e+01
-2.975207753606255778e+00 -8.589843750000000000e+00
-2.935203341479933670e+00 2.232031250000000000e+01
-2.895252599158133933e+00 1.170703125000000000e+01
-2.855726662042471276e+00 1.428125000000000000e+01
-2.815282822354973291e+00 1.233593750000000000e+01
-2.775606862092004690e+00 9.929687500000000000e+00
-2.736955996675852987e+00 2.034765625000000000e+01
-2.698462067203067249e+00 2.258593750000000000e+01
-2.655893899112442114e+00 1.566796875000000000e+01
-2.615025766511706706e+00 1.264062500000000000e+01
-2.575188202126007297e+00 2.585546875000000000e+01
-2.535583599215357253e+00 1.839843750000000000e+01
-2.496772593897496506e+00 1.221875000000000000e+01
-2.453849730066764323e+00 8.523437500000000000e+00
-2.415039161713814053e+00 -1.577343750000000000e+01
-2.376228978928409674e+00 -2.250000000000000000e+00
-2.336661649129311513e+00 -3.273437500000000000e+00
-2.296905538464400820e+00 1.941796875000000000e+01
-2.257147688088920745e+00 -1.627343750000000000e+01
-2.216387057728461230e+00 -8.722656250000000000e+00
-2.176542408112482008e+00 -1.958984375000000000e+01
-2.137434887229929359e+00 -3.054296875000000000e+01
-2.096567878906526516e+00 -1.913671875000000000e+01
-2.056544121576877160e+00 -2.251562500000000000e+01
-2.016623676640897145e+00 -2.137109375000000000e+01
-1.977120779641737158e+00 -3.042968750000000000e+01
-1.937842818541881229e+00 -1.547656250000000000e+01
-1.895804030989282296e+00 -3.828125000000000000e+00
-1.857281027522461159e+00 -8.226562500000000000e+00
-1.817462132898391758e+00 -1.137500000000000000e+01
-1.776595701765792512e+00 -9.812500000000000000e+00
-1.738043119398057001e+00 -1.814843750000000000e+01
-1.701812461308492175e+00 -7.343750000000000000e+00
-1.658944263344068304e+00 -1.317578125000000000e+01
-1.618076548321454311e+00 -2.490234375000000000e+01
-1.577208884463374261e+00 -3.208984375000000000e+01
-1.538401713862576514e+00 -4.125390625000000000e+01
-1.498249031080376881e+00 -1.894140625000000000e+01
-1.458032783590098802e+00 -8.695312500000000000e+00
-1.418258022204739177e+00 -1.476953125000000000e+01
-1.378614508463833488e+00 -2.780468750000000000e+01
-1.337881767667454369e+00 -2.528125000000000000e+01
-1.298835693679052383e+00 -1.814062500000000000e+01
-1.258795558285228822e+00 -2.528906250000000000e+01
-1.218753624965899007e+00 -2.171093750000000000e+01
-1.179114333508550772e+00 -2.938281250000000000e+01
-1.138972071925266505e+00 -1.574218750000000000e+01
-1.100079124761592198e+00 -6.585937500000000000e+00
-1.057649574786083235e+00 -9.687500000000000000e+00
-1.019500825060006832e+00 -9.210937500000000000e+00
-9.797014871040587991e-01 8.632812500000000000e-01
-9.388351283235820688e-01 -1.664453125000000000e+01
-8.990387341546011157e-01 -3.473437500000000000e+01
-8.593624373990991216e-01 -4.705468750000000000e+01
-8.191730891843747031e-01 -4.565625000000000000e+01
-7.802885024348995557e-01 -3.113671875000000000e+01
-7.394207630232756401e-01 -5.064843750000000000e+01
-6.985530747798236462e-01 -3.157031250000000000e+01
-6.597503506622430791e-01 -3.123046875000000000e+01
-6.213455897092927671e-01 -2.701171875000000000e+01
-5.804784084509293507e-01 -3.099609375000000000e+01
-5.385382115527335145e-01 -3.866406250000000000e+01
-4.999749632813106359e-01 -2.757031250000000000e+01
-4.610821486954819193e-01 -3.242968750000000000e+01
-4.202161396266319571e-01 -2.742968750000000000e+01
-3.793501317146592555e-01 -3.004687500000000000e+01
-3.400957675950451176e-01 1.562500000000000000e-02
-3.004582150333590107e-01 -5.851562500000000000e+00
-2.603730813807061395e-01 2.273437500000000000e+00
-2.203107391481609056e-01 -5.625000000000000000e+00
-1.805831847823498038e-01 -2.425000000000000000e+01
-1.419413457955229774e-01 -2.865234375000000000e+01
-1.021633844793541357e-01 -2.839843750000000000e+01
-6.129809008416486904e-02 -1.200000000000000000e+01
-2.043269661953672767e-02 -8.976562500000000000e+00
1.987533771796989868e-02 -1.533984375000000000e+01
5.982571132988567797e-02 -3.989062500000000000e+01
1.003313400948115941e-01 -1.348437500000000000e+01
1.372704510078790463e-01 1.442968750000000000e+01
1.801020818174094984e-01 1.489062500000000000e+01
2.209697930565255319e-01 -2.941406250000000000e+00
2.591163757957914981e-01 -3.218359375000000000e+01
2.989287943981864260e-01 -3.097265625000000000e+01
3.390352921408492648e-01 -4.093750000000000000e+01
3.788493830529802153e-01 -2.933593750000000000e+01
4.186271979342066629e-01 -4.501562500000000000e+01
4.594943018309507465e-01 -2.875781250000000000e+01
5.003613545667988660e-01 -3.685156250000000000e+01
5.385616904785308634e-01 -3.663281250000000000e+01
5.788134331095733387e-01 -2.830468750000000000e+01
6.190651807464746526e-01 -3.148437500000000000e+01
6.590910749201128738e-01 -3.207812500000000000e+01
6.984406894286365741e-01 -1.083984375000000000e+01
7.377924740351744504e-01 -1.348437500000000000e+01
7.786598233936246061e-01 -2.717187500000000000e+01
8.184172851357729428e-01 -1.612109375000000000e+01
8.592835967680443332e-01 -2.164843750000000000e+01
8.979979234407124977e-01 -2.143750000000000000e+01
9.381016441189728994e-01 -3.543750000000000000e+01
9.770214088356681259e-01 -6.683593750000000000e+00
1.017889046554870447e+00 -9.195312500000000000e+00
1.058756733230353575e+00 -2.073437500000000000e+01
1.097679822131993888e+00 -2.325781250000000000e+01
1.138548176154671410e+00 -3.014062500000000000e+01
1.177850119969733100e+00 -5.093750000000000000e+01
1.217681138946588248e+00 -3.300781250000000000e+01
1.257513906947238524e+00 -3.345312500000000000e+01
1.299415588654753151e+00 -2.604296875000000000e+01
1.337021444499782774e+00 -1.740625000000000000e+01
1.376350599068103975e+00 -1.254687500000000000e+01
1.417985852622777543e+00 -2.266406250000000000e+01
1.456852414228706039e+00 -1.933593750000000000e+01
1.496825067339202064e+00 -4.195312500000000000e+00
1.536197020452775064e+00 -1.269531250000000000e+01
1.577063124472871891e+00 -1.313281250000000000e+01
1.617929277911272834e+00 -2.066015625000000000e+01
1.656176511361671544e+00 -1.982421875000000000e+01
